id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,renovated
225069016,13.249876697703288,3,1,7.5652752818989315,213008,1,0,2,3,7,1300,630,98053,47.6751,-121.993,2860,208652,34,0
766900250,12.91410843858387,3,1,7.146772179452637,6017,1,0,0,4,7,1030,240,98028,47.736999999999995,-122.225,1630,7381,25,0
2922703260,13.058358047428417,3,1,7.426549072397305,2400,1,0,0,3,7,1170,510,98117,47.6849,-122.367,1080,4560,85,0
8011100095,12.936033799212835,3,2,7.644919344958857,6045,2,0,0,3,8,2090,0,98056,47.4947,-122.17399999999999,2040,6392,14,0
2206700280,12.873902018105829,3,1,6.907755278982137,13991,1,0,0,4,7,1000,0,98006,47.5643,-122.13799999999999,1520,11465,58,0
7985000010,12.43320821811392,3,1,7.2078598714324755,10125,1,0,0,3,8,1350,0,98003,47.3334,-122.29799999999999,1520,9720,48,0
1504800050,13.527828485512494,3,2,8.09559870137819,6750,2,0,1,3,9,2440,840,98126,47.5219,-122.38,1770,6387,14,0
5351200280,13.64709190633931,4,2,7.779048644925556,5071,2,0,0,3,9,1760,630,98122,47.6144,-122.28299999999999,1940,5071,27,0
7229900005,12.765688433465597,3,1,7.528331766707247,17640,1,0,0,4,7,1860,0,98059,47.483999999999995,-122.111,1860,17820,48,0
3126049217,12.682306824526545,3,1,7.22983877815125,5864,1,0,0,3,7,790,590,98133,47.7049,-122.339,1509,5864,71,0
7446500010,13.406790157135436,4,2,8.029432840581244,9210,2,0,0,3,8,2740,330,98011,47.7638,-122.196,2580,9660,5,0
2721600010,13.803437976730004,3,1,7.691656822810547,3800,1,0,2,4,8,2190,0,98109,47.643,-122.355,2190,3880,92,0
3392900080,13.345506928718539,2,1,7.595889917718538,4000,1,0,0,5,7,1090,900,98103,47.6889,-122.34200000000001,1270,5700,62,0
1524059027,13.422467969854667,2,1,6.835184586147301,36478,1,0,2,3,6,930,0,98006,47.5699,-122.164,2800,11141,63,0
9414500480,13.128345449081877,3,1,7.635303886259415,9827,1,0,0,4,7,1420,650,98027,47.522,-122.05,2150,9827,48,0
8576400050,12.973863369085885,4,2,7.682482446534506,10500,1,0,2,4,8,1270,900,98166,47.4394,-122.338,2080,11019,54,0
5252000170,12.429216196844383,3,1,7.554858521040676,10230,1,0,0,4,7,1290,620,98031,47.4185,-122.20700000000001,1590,10800,50,0
2676500080,12.500606192931057,4,2,7.649692623711514,4237,2,0,0,3,8,2100,0,98031,47.3901,-122.17399999999999,2100,4575,8,0
3585900080,13.883169206438088,6,3,8.177515823846075,21400,2,0,4,4,9,3560,0,98177,47.7602,-122.37200000000001,3560,24338,63,0
5126900321,12.594730635321957,4,2,7.736307096548285,4539,2,0,0,3,7,2290,0,98058,47.4753,-122.17200000000001,1710,7200,13,0
8563500020,13.567049198665774,3,2,7.6638772587034705,11782,1,0,0,4,8,1590,540,98040,47.5423,-122.215,2700,11782,37,0
6624030050,12.777052192115912,3,2,7.67786350067821,15817,2,0,0,3,8,2160,0,98031,47.4166,-122.18299999999999,1990,15817,16,0
4343800080,12.628067055589549,2,1,6.756932389247553,7250,1,0,0,3,6,860,0,98133,47.7206,-122.35,1270,7250,65,0
1873100050,13.504900980868788,5,2,7.965545573129992,4425,2,0,0,3,8,2880,0,98052,47.7048,-122.109,2940,6581,10,0
3210700380,13.369223455335854,4,2,7.649692623711514,11894,1,0,0,4,8,1720,380,98004,47.6006,-122.194,2390,9450,46,0
4099500605,13.641157170819497,4,2,7.7664168980196555,9600,1,0,2,3,8,1630,730,98040,47.5889,-122.249,2140,6300,42,0
4217401365,14.204168547756057,5,3,8.210668031162976,10300,1,0,0,4,10,3680,0,98105,47.6548,-122.28,2690,7200,87,0
923000095,13.17115354157376,3,1,7.352441100243583,8100,1,0,0,4,8,1140,420,98177,47.7261,-122.36399999999999,2130,8100,63,0
1828000050,13.345506928718539,4,2,7.426549072397305,11180,1,0,0,4,7,1680,0,98052,47.6557,-122.12700000000001,2400,9627,48,0
9126100346,12.765688433465597,3,2,7.22983877815125,3600,3,0,0,3,8,1380,0,98122,47.6074,-122.305,1480,3600,-1,0
2919201365,13.38472764187182,4,2,7.867105500316739,4160,3,0,0,5,8,1910,700,98103,47.6901,-122.35700000000001,1470,4140,104,0
9297300500,12.983101310070822,2,1,6.76849321164863,4000,1,0,2,3,7,870,0,98126,47.5682,-122.374,1690,4000,64,0
6073200010,13.399995114002609,3,1,7.098375638590786,9622,1,0,1,3,8,1210,0,98006,47.5728,-122.179,1580,9714,59,1
8807810660,12.765688433465597,3,1,7.047517221357296,12877,1,0,0,4,6,1150,0,98053,47.6614,-122.056,1490,12150,45,0
2112700185,12.983101310070822,3,2,8.04237800517328,6000,1,0,2,3,8,1560,1550,98106,47.5331,-122.353,2060,6000,48,0
1789800020,12.83707842955227,6,1,7.843848638152472,33740,1,0,0,4,8,1750,800,98023,47.3222,-122.36200000000001,2010,28200,56,0
3275300050,12.513557345278134,3,3,7.795646536334594,10500,1,0,0,4,8,2150,280,98003,47.2579,-122.31200000000001,1670,9800,31,0
3279000420,12.358793732547838,3,1,7.286191714702382,7800,1,0,0,2,7,1040,420,98023,47.3035,-122.382,1310,7865,36,0
952001660,13.122363377404328,4,1,7.1929342212158,5750,1,0,2,3,7,1330,0,98116,47.5681,-122.384,1360,5750,99,0
4023500362,13.199324418540456,4,1,7.620705086838262,9322,1,0,0,3,8,1440,600,98155,47.7611,-122.29799999999999,1910,10026,38,0
9510910050,13.475833190394113,3,2,7.772752716468742,4094,2,0,0,3,9,2375,0,98052,47.6627,-122.086,2095,4442,12,0
1137400050,12.959844447906553,4,2,7.8160138391590275,4504,2,0,0,3,7,2480,0,98059,47.4998,-122.15,2950,4504,9,0
8864000425,12.396693005138824,3,1,7.365180126021013,6099,1,0,0,5,7,790,790,98168,47.4807,-122.29,1330,6099,70,0
5518800010,13.151922179645874,5,3,7.9157131993821155,9629,1,0,0,5,7,1390,1350,98011,47.7645,-122.197,2150,10500,37,0
3204800430,12.936033799212835,4,1,7.560080465021827,7700,2,0,0,4,7,1920,0,98056,47.5381,-122.177,1310,7700,44,0
5152960080,12.834681304952548,3,2,7.696212639346407,9600,1,0,3,4,8,1570,630,98003,47.3438,-122.323,2680,9896,37,0
7696500280,12.114505452004684,3,1,6.813444599510896,7194,1,0,0,4,7,910,0,98001,47.3337,-122.275,1530,7200,43,0
8643000190,12.644327576461329,3,1,7.528331766707247,10379,1,0,0,3,7,1240,620,98198,47.3962,-122.309,2240,11328,52,0
7625701045,12.793859310432293,3,1,7.31986492980897,6000,1,0,0,3,7,1060,450,98136,47.5535,-122.39,1610,6000,67,0
7202360670,13.697852514496041,4,3,8.273846932784508,9555,2,0,0,3,9,3920,0,98053,47.6797,-122.025,3920,8598,11,0
4305700086,13.018113356030529,2,1,7.1929342212158,3698,1,0,0,3,7,1330,0,98117,47.6866,-122.37200000000001,1900,5000,63,0
731500170,12.742566016044742,4,2,7.582738488914411,3541,2,0,0,3,9,1964,0,98030,47.3594,-122.20100000000001,1757,3547,2,0
5096300130,12.931202871943169,3,2,7.326465613840322,3451,1,0,0,3,8,1520,0,98177,47.7753,-122.375,1800,3451,18,0
1441600020,13.77468856344402,5,4,8.221478947267192,15200,2,0,0,3,10,3720,0,98075,47.5956,-122.02600000000001,4100,19036,9,0
6163900073,12.100712129872347,2,1,6.646390514847729,9370,1,0,0,3,7,770,0,98155,47.762,-122.321,1060,9352,67,0
5581400080,13.554145793829866,4,2,8.07402621612406,14910,2,0,0,3,10,3210,0,98074,47.6073,-122.06200000000001,3280,14910,19,0
8100000080,12.321185452630678,3,1,6.975413927455952,7200,1,0,0,3,7,1070,0,98010,47.3129,-122.023,1280,7200,20,0
5379806590,12.542544882151386,3,1,7.265429723253953,8861,1,0,0,3,7,1430,0,98188,47.4454,-122.289,1080,9425,59,0
9286100250,13.122363377404328,3,2,7.4205789054108005,2575,2,0,0,3,8,1670,0,98027,47.531000000000006,-122.04700000000001,1670,2897,15,0
4337600005,11.938193200374572,2,1,6.565264970035361,9000,1,0,0,5,6,710,0,98166,47.4811,-122.339,1230,9000,72,0
3645100280,12.86099861326992,3,2,7.560080465021827,4833,1,0,0,4,7,1060,860,98133,47.7067,-122.352,1580,5134,93,0
6170900190,12.691580461311874,2,1,6.620073206530356,5534,1,0,0,3,7,750,0,98177,47.7017,-122.36,1050,5534,67,0
8581400345,12.66032791780777,4,3,7.700747794511798,4191,2,0,0,3,7,2210,0,98002,47.2959,-122.225,890,4288,11,0
4345300050,12.594727245485704,4,2,7.414572881350589,9760,2,0,0,3,7,1660,0,98030,47.3635,-122.18799999999999,1580,9614,20,0
6143000020,12.072541252905651,3,1,7.554858521040676,17003,1,0,0,4,8,1910,0,98001,47.3095,-122.28299999999999,1820,14806,51,0
6143000020,12.608198852372823,3,1,7.554858521040676,17003,1,0,0,4,8,1910,0,98001,47.3095,-122.28299999999999,1820,14806,52,0
111000190,11.891361900690473,2,1,6.659293919683638,9750,1,0,0,3,6,780,0,98168,47.4816,-122.322,1670,9750,78,0
5306100255,12.577636201962656,3,2,7.408530566894626,10336,1,0,0,3,7,1500,150,98133,47.7757,-122.35,1420,10260,52,0
1370803180,14.389874202534253,3,3,8.080237416216702,7800,2,0,3,3,10,3230,0,98199,47.6348,-122.40299999999999,3030,6600,9,0
5249803745,12.814478597635029,2,1,6.697034247666484,4800,1,0,0,3,6,810,0,98118,47.5614,-122.27,1040,4800,95,0
2787250080,13.190022025878143,4,2,7.919356190660617,15099,2,0,0,3,8,2750,0,98019,47.7298,-121.97200000000001,2500,14564,21,0
8656300345,12.721882825728121,3,2,7.408530566894626,13816,2,0,0,3,7,1650,0,98014,47.6553,-121.913,1630,18750,16,0
582000185,13.39239051461739,3,1,7.580699752224563,5520,1,0,0,4,7,1080,880,98199,47.6535,-122.397,1720,5760,62,0
191100235,14.076335176246172,4,3,7.933796874815411,10125,1,0,0,5,8,2790,0,98040,47.5651,-122.22,2570,10125,29,0
6662410250,13.081541382884074,4,2,7.709756864454165,11200,1,0,0,4,7,1300,930,98011,47.7691,-122.167,2090,10563,38,0
1053000010,13.049792684569493,3,1,7.154615356913663,4720,1,0,0,4,7,850,430,98126,47.5509,-122.37700000000001,1280,4720,74,0
2473100635,12.604680966175126,3,2,7.122866658599083,10800,1,0,0,3,7,1240,0,98058,47.449,-122.155,1480,8840,47,1
7960100050,13.287877815881902,3,2,7.528331766707247,3600,1,0,0,3,7,1110,750,98122,47.6102,-122.296,1680,3695,100,0
1177000130,13.5985975564007,4,2,7.787382026484701,6000,1,0,0,5,8,1410,1000,98107,47.6707,-122.399,1760,6000,64,0
8732160250,12.22710001272225,3,2,7.580699752224563,7708,1,0,0,4,7,1490,470,98023,47.2981,-122.374,1580,8063,31,0
3905100630,13.122363377404328,3,2,7.444248649496705,4561,2,0,0,4,8,1710,0,98029,47.5691,-122.00399999999999,1810,4770,20,0
5469501410,13.102160670086809,4,2,8.15478757276852,12696,1,0,0,4,9,1980,1500,98042,47.3816,-122.15299999999999,3480,14175,37,0
4107100190,14.73180128983843,4,3,8.15478757276852,14850,1,0,4,3,9,1870,1610,98004,47.6227,-122.21600000000001,4780,18480,64,1
5215200050,13.527828485512494,3,2,7.992944547318106,69351,2,1,3,4,9,2960,0,98070,47.4,-122.42,2350,41433,24,0
4027700006,12.911642346088676,4,2,7.8898337513942955,20894,2,0,0,3,9,2330,340,98155,47.7735,-122.281,2440,15815,13,0
421000500,12.254838999892344,2,1,6.551080335043404,7303,1,0,0,5,5,700,0,98056,47.4934,-122.166,960,6060,61,0
305010190,13.42984807715229,4,2,7.948031990637284,8399,2,0,0,3,9,2830,0,98075,47.5851,-122.03399999999999,2520,6890,16,0
751000190,12.779873068457553,3,1,7.02108396428914,7740,1,0,0,4,6,860,260,98125,47.7107,-122.291,1240,7740,66,0
1446400715,12.542544882151386,2,1,7.177782416195197,6600,1,0,0,3,6,1310,0,98168,47.4834,-122.33200000000001,1240,6600,73,0
4027701284,12.86099861326992,3,2,7.444248649496705,11500,1,0,0,3,7,1210,500,98028,47.7675,-122.26700000000001,1800,11500,36,0
6072000380,13.132313708257497,4,2,7.696212639346407,9778,1,0,0,4,8,1100,1100,98006,47.5472,-122.176,2140,11321,52,0
7212651100,12.971307902484373,4,3,8.104703468371108,8897,2,0,0,3,9,2380,930,98003,47.2655,-122.31,2490,8638,23,0
6977000080,13.235692062711331,4,2,7.731930721948486,9874,2,0,0,3,9,2280,0,98034,47.7099,-122.229,2670,9782,25,0
8651440780,12.35017298950393,3,2,7.402451520818244,4875,1,0,0,4,7,1040,600,98042,47.3661,-122.094,1640,5200,37,0
3298701025,11.813030057420567,2,1,6.620073206530356,5217,1,0,0,4,6,750,0,98106,47.5188,-122.353,760,4440,72,0
475000605,13.592367006650065,4,3,8.166216268592143,4895,1,0,0,3,8,1980,1540,98107,47.6678,-122.361,1570,2153,60,0
1023059430,12.948009990259552,3,2,7.908387159290043,8622,2,0,0,3,8,2720,0,98059,47.4954,-122.163,1950,8603,12,0
3760000020,12.793859310432293,3,1,7.414572881350589,9600,1,0,0,3,7,1660,0,98034,47.708,-122.21600000000001,2020,9600,51,0
3905090080,13.372343582672098,4,2,7.847762537473608,8780,2,0,0,3,9,2560,0,98029,47.5717,-121.991,2780,8357,22,0
339600290,12.84779494409793,3,2,6.984716320118266,5077,1,0,0,3,7,1080,0,98052,47.6836,-122.095,1070,3471,30,0
9542400010,13.521139497361697,3,1,7.6255950721324535,11041,1,0,0,5,9,2050,0,98005,47.5968,-122.17399999999999,2530,11041,55,0
1498303895,13.353475098367715,4,2,7.8898337513942955,3240,1,0,0,4,9,1780,890,98144,47.5841,-122.294,1820,4000,84,0
739820050,12.429216196844383,3,2,7.455876687491824,7200,2,0,0,4,7,1730,0,98031,47.4029,-122.196,1770,7396,30,0
9238450430,12.524526376648708,3,1,6.897704943128636,9798,1,0,0,3,7,990,0,98072,47.766999999999996,-122.164,1210,9870,46,0
3336000050,12.983101310070822,6,3,8.177515823846075,4290,1,0,0,4,7,1780,1780,98118,47.5282,-122.26899999999999,3040,6000,58,0
5269200050,12.072541252905651,2,1,6.551080335043404,8174,1,0,0,3,5,700,0,98146,47.5136,-122.34899999999999,1250,8046,74,0
1982200430,13.235692062711331,4,1,7.539027055823995,3880,1,0,0,4,7,1090,790,98107,47.6635,-122.36200000000001,1390,3880,70,0
3763300005,12.691580461311874,4,2,7.533693709848633,9680,1,0,0,4,7,1170,700,98034,47.7157,-122.234,2000,9790,55,0
1336800185,13.985253332551368,3,2,7.824046010856292,5568,2,0,0,5,9,2500,0,98112,47.6258,-122.31200000000001,2810,5568,109,0
1561910190,12.899094818276968,3,2,7.851661177889265,10431,2,0,0,3,9,2570,0,98031,47.4188,-122.213,2590,10078,25,0
5415350480,13.530491602931978,4,2,7.986164860332727,10382,2,0,0,4,9,2940,0,98059,47.5333,-122.15100000000001,2980,10547,23,0
1126059108,13.997832114758229,4,3,8.276394704863307,43560,2,0,0,3,10,3930,0,98072,47.7497,-122.12100000000001,2860,36460,12,0
3818700185,12.89921982609012,4,1,7.673223121121708,11026,1,0,0,4,7,2150,0,98028,47.7635,-122.26299999999999,1760,10283,62,0
7883601155,12.388394202324129,3,2,7.1929342212158,6000,1,0,0,4,7,630,700,98108,47.5255,-122.32700000000001,1140,6000,114,0
7559600430,13.369223455335854,5,2,8.077136638538454,4759,2,0,0,3,8,3220,0,98075,47.5957,-122.03200000000001,2550,4759,11,0
3449820380,13.243607084689692,3,2,7.904703913873747,6174,2,0,0,3,9,2710,0,98056,47.512,-122.17399999999999,2730,7266,17,0
1523069022,12.611537753638338,3,1,7.396335293800808,82764,1,0,0,4,6,1630,0,98027,47.4743,-122.02600000000001,1680,199069,67,0
7569450480,12.56374708980199,3,2,7.426549072397305,4226,2,0,0,3,8,1680,0,98042,47.3684,-122.12299999999999,1800,5559,12,0
7202340190,13.184022757791057,3,2,7.5652752818989315,5344,2,0,0,3,7,1930,0,98053,47.6783,-122.03200000000001,2410,5080,11,0
8651710190,13.126355398673866,4,2,7.668561108015897,10943,1,0,0,3,7,1550,590,98034,47.7271,-122.215,2350,9000,37,0
5450900010,13.808989340974009,4,2,8.311398278436641,23321,2,0,0,4,10,4070,0,98040,47.5563,-122.219,2820,10871,46,0
2201500980,13.017002861746503,3,1,7.2078598714324755,10000,1,0,0,4,7,1350,0,98006,47.5741,-122.133,1450,10000,60,0
2624079028,13.813458453838143,4,3,8.35936910622267,117176,2,0,0,3,9,4270,0,98024,47.5352,-121.883,2610,5251,6,0
3095000185,13.173056491719846,3,1,7.1853870155804165,5250,1,0,0,5,7,1320,0,98126,47.5566,-122.37799999999999,1490,5250,101,0
4476400275,12.721885810807203,3,1,7.649692623711514,8298,1,0,0,4,7,1230,870,98166,47.4601,-122.36,1700,10830,63,0
8018600980,12.140199901379466,2,1,6.565264970035361,14700,1,0,0,5,6,710,0,98168,47.4939,-122.318,1320,14700,88,0
7173700591,13.507625778194974,3,2,7.762170607138205,6000,1,0,0,5,7,1020,1330,98115,47.6809,-122.305,1570,5000,66,0
2568800290,12.959844447906553,3,1,7.07326971745971,8400,1,0,0,3,7,1180,0,98125,47.7028,-122.295,1740,7020,64,0
5111400086,11.608235644774552,3,1,7.1308988302963465,53143,1,0,0,5,6,1250,0,98038,47.4235,-122.051,1820,217800,69,0
1079350020,12.628067055589549,3,2,7.306531398939505,7697,1,0,0,3,7,1490,0,98059,47.4852,-122.164,1540,7529,20,0
88000591,12.26434155365415,3,1,6.907755278982137,9450,1,0,0,3,6,1000,0,98055,47.4562,-122.193,1300,13500,53,0
2524049108,14.137594057133388,5,4,8.306472160100585,18827,1,0,2,4,10,2150,1900,98040,47.5323,-122.23700000000001,3600,25120,36,0
1552800280,12.60803161430905,5,2,7.7406644019172415,11505,1,0,0,3,8,1300,1000,98030,47.3812,-122.223,2350,11505,51,0
2423020010,13.17115354157376,3,1,7.1929342212158,8136,1,0,0,4,7,1330,0,98033,47.7001,-122.17299999999999,1330,8136,38,0
629410130,13.468785944878709,4,3,8.070906088787819,7081,2,0,0,3,9,3200,0,98075,47.5886,-121.98899999999999,3120,6094,10,0
4139440480,13.45166712454693,3,2,7.859413154693583,12063,2,0,0,3,10,2590,0,98006,47.5527,-122.12,2850,8469,21,0
4139440480,13.587982408332241,3,2,7.859413154693583,12063,2,0,0,3,10,2590,0,98006,47.5527,-122.12,2850,8469,21,0
7016300050,12.948009990259552,4,2,7.615791072035833,8100,1,0,0,3,7,1150,880,98034,47.7404,-122.186,1770,8071,41,0
3425059099,13.345506928718539,5,2,7.90100705199242,21208,1,0,0,4,8,1950,750,98005,47.6078,-122.154,2550,20409,59,0
9541600280,13.337474757021274,3,1,7.4205789054108005,9900,1,0,0,4,8,1670,0,98005,47.595,-122.17200000000001,2410,8800,57,0
3025300225,14.187074114396758,5,2,8.035926369891792,19865,1,0,0,4,9,3090,0,98039,47.6232,-122.235,2970,19862,61,0
7214770020,13.217582643985264,5,2,7.882314918980268,54380,2,0,0,3,9,2650,0,98077,47.7726,-122.081,2560,49044,31,0
7227801630,12.524526376648708,4,2,7.272398392570047,10920,1,0,0,3,5,1440,0,98056,47.5049,-122.18,1500,11902,72,0
7284900098,13.465953081794405,3,2,7.944492163932159,7200,1,0,3,3,9,1780,1040,98177,47.7691,-122.38799999999999,2300,7200,35,0
7696630080,12.190959007720126,3,1,7.432483807917119,7735,1,0,0,4,7,1060,630,98001,47.3324,-122.28,1580,7503,38,0
3235390010,12.487485104968359,3,1,7.258412150595307,8126,1,0,0,3,8,1420,0,98031,47.3871,-122.189,1730,7954,24,0
2966800010,12.601487417784837,4,1,7.489970898834801,5341,1,0,0,4,7,1050,740,98166,47.4663,-122.363,1540,6916,63,0
6600410290,12.24288661865289,3,1,7.1853870155804165,12528,1,0,0,4,7,1320,0,98042,47.3234,-122.14200000000001,1340,11039,44,0
6300500479,12.92391243868049,3,2,7.319202458767849,1418,3,0,0,3,8,1509,0,98133,47.7047,-122.34,1509,1991,0,0
1450900020,12.498742259492994,3,2,7.383989457978509,8416,1,0,0,3,7,1610,0,98031,47.397,-122.18700000000001,1600,8308,20,0
1284000010,12.706847933442663,4,1,7.346010209913293,50094,1,0,3,4,6,1550,0,98022,47.2194,-122.059,1720,50094,47,0
3626039028,12.942039823273047,3,1,7.05617528410041,7491,1,0,0,4,6,1160,0,98177,47.7024,-122.359,1800,2267,97,0
7856560380,13.541073712262515,4,2,7.824046010856292,8500,2,0,0,4,8,2500,0,98006,47.5569,-122.15100000000001,2470,9100,35,0
2770604346,13.120361374733656,3,2,7.3395376954076745,1326,3,0,0,3,8,1390,150,98119,47.6457,-122.374,1680,1592,19,0
9202650130,13.337474757021274,4,2,7.554858521040676,7683,2,0,0,3,8,1910,0,98027,47.5644,-122.09200000000001,1980,8485,27,0
8700100010,12.66032791780777,3,2,7.757906208351747,6837,2,0,0,3,7,2340,0,98030,47.3608,-122.194,1850,6209,22,0
4045750010,13.345426925518368,3,2,7.630461261783627,4730,2,0,0,4,8,2060,0,98033,47.6874,-122.178,1980,5010,21,0
5706201470,13.17115354157376,3,2,7.580699752224563,12350,1,0,0,4,7,1960,0,98027,47.5247,-122.052,1920,13608,54,0
8835210130,12.611537753638338,2,1,7.047517221357296,3927,2,0,0,3,7,1150,0,98034,47.7248,-122.162,1400,3425,32,0
8731990440,12.6112043647371,4,2,7.753623546559746,7200,1,0,0,4,8,1560,770,98023,47.3203,-122.385,2350,7600,38,0
5540000050,12.608198852372823,3,2,7.700747794511798,10119,1,0,0,4,7,1450,760,98030,47.3783,-122.22,2110,10119,48,0
2470200020,14.446782334806132,4,2,8.089482474360754,19542,1,0,0,4,10,2170,1090,98039,47.6245,-122.236,3480,19863,46,0
9500900430,12.487485104968359,4,1,7.549609165154532,10588,1,0,0,5,6,1900,0,98002,47.288999999999994,-122.212,1530,10587,56,0
3024089049,12.542544882151386,2,1,7.383989457978509,158558,1,0,0,2,6,1610,0,98065,47.5319,-121.84,1800,3572,66,0
6600410170,11.733986850080113,3,1,7.200424892944957,15600,1,0,0,4,6,1340,0,98042,47.3224,-122.14299999999999,1320,9800,36,0
7796000095,13.897090544956697,3,2,8.061486866871327,34850,1,0,0,5,9,3170,0,98033,47.6611,-122.169,3920,36740,58,0
1338600225,14.493544100714171,8,3,8.39840965542627,6480,2,0,3,5,10,3140,1300,98112,47.631,-122.303,4440,8640,55,0
316000190,12.296827008798639,4,1,7.222566018822171,5339,1,0,0,4,6,1370,0,98168,47.5046,-122.3,1280,7048,67,0
9276200190,13.253303916664924,5,1,7.258412150595307,6250,1,0,0,4,8,1420,0,98116,47.5807,-122.389,1420,6250,89,0
1447600285,12.266697267346608,2,2,6.937314081223682,21712,1,0,0,4,6,1030,0,98168,47.4905,-122.331,1790,9199,76,0
5307100280,13.42984807715229,3,2,7.506591780070841,8316,1,0,0,5,7,1320,500,98005,47.5849,-122.169,1780,8400,54,0
1338800280,14.191890085177342,4,1,7.882314918980268,6900,2,0,0,4,9,2400,250,98112,47.6275,-122.305,2420,6900,105,0
3211200420,12.611537753638338,3,1,6.813444599510896,7700,1,0,0,4,7,910,0,98034,47.7303,-122.238,1250,7700,43,0
2770604082,13.353395730138775,3,2,7.426549072397305,1683,2,0,0,3,9,1120,560,98119,47.6424,-122.374,1610,1249,1,0
7334600280,12.765402678355779,2,1,7.346010209913293,9230,1,0,0,3,6,970,580,98045,47.4701,-121.744,1550,10856,45,0
5406500440,13.444446876573442,4,2,7.930206206684683,6235,2,0,0,3,8,2780,0,98075,47.5976,-122.039,2670,4410,13,0
1235100328,14.189828937075601,5,4,8.311398278436641,11334,2,0,0,3,10,4070,0,98033,47.6771,-122.18700000000001,2640,9401,1,0
4141010050,14.068601185646436,3,2,8.083328608786376,12625,2,0,0,3,11,3240,0,98040,47.5327,-122.23200000000001,3470,12331,28,0
9510310280,13.453104939316557,4,3,8.202482446576537,38546,2,0,0,3,9,2550,1100,98045,47.4776,-121.73,2860,34284,18,0
725069102,13.38472764187182,3,2,7.687080155783135,60112,2,0,0,3,8,2180,0,98053,47.6723,-122.08200000000001,2060,120225,39,0
8562901350,13.369223455335854,3,3,7.8160138391590275,10800,2,0,0,3,8,2480,0,98074,47.6083,-122.06,2380,11310,16,0
1442700430,13.122263372403996,5,2,8.064636475774222,23809,1,0,0,3,9,3180,0,98038,47.3727,-122.054,2500,15778,36,0
6806300980,13.102160670086809,4,2,8.196987927258897,8387,2,0,0,3,10,3630,0,98042,47.3623,-122.12700000000001,3370,8869,17,0
8562740290,13.437174117244362,5,2,8.058327306580958,5635,2,0,0,3,9,3160,0,98027,47.5362,-122.06700000000001,3670,6087,11,0
7454001405,12.86747112777554,4,1,7.222566018822171,7140,2,0,0,3,6,1370,0,98146,47.512,-122.376,1090,6300,73,0
952007141,12.903585283599758,2,1,6.975413927455952,1236,2,0,0,3,8,1000,70,98116,47.5619,-122.382,1170,1888,10,0
1545806720,12.448822726483302,4,2,7.687080155783135,8800,1,0,0,5,7,1170,1010,98038,47.3676,-122.046,1630,8800,37,0
5561300980,13.122363377404328,4,2,7.791522819150732,36680,2,0,0,4,8,2420,0,98027,47.4663,-122.006,2410,36680,38,0
9348700480,13.660609596746312,4,2,8.098642843759418,8147,2,0,0,3,10,3290,0,98052,47.7048,-122.10700000000001,3290,7467,11,0
1868900285,13.221303325259232,3,1,7.265429723253953,5000,1,0,0,4,6,1080,350,98115,47.6724,-122.296,1630,4600,95,0
8651720470,13.135279602670876,4,2,7.5443321080536885,7200,1,0,0,4,7,1500,390,98034,47.7278,-122.21799999999999,2070,7200,36,0
3904950190,13.122363377404328,3,2,7.473069088032197,4539,2,0,0,3,8,1760,0,98029,47.5754,-122.01299999999999,1960,4808,26,0
5300200050,12.542544882151386,4,2,7.709756864454165,10160,1,0,0,3,7,1400,830,98168,47.5123,-122.32,1740,10080,46,0
7334501300,12.637855061955712,3,1,7.396335293800808,11475,1,0,0,4,7,1330,300,98045,47.4635,-121.74600000000001,1630,11475,36,0
8078350280,13.326935543133104,3,2,7.762170607138205,7035,2,0,0,3,8,2350,0,98029,47.5713,-122.02,2270,7192,26,0
4068300280,12.449018824140563,3,1,7.346010209913293,9720,1,0,0,3,7,1050,500,98010,47.3433,-122.037,1550,9750,38,0
2625079030,13.208541073645382,3,2,8.174702882469461,136343,2,0,0,3,10,3550,0,98014,47.6223,-121.869,3080,215186,37,0
1024069063,13.337474757021274,4,2,7.908387159290043,34498,1,0,0,5,7,1360,1360,98075,47.5832,-122.02,1920,22474,48,0
3624039102,13.017002861746503,3,1,7.461640392208575,6800,1,0,0,4,7,1740,0,98126,47.5314,-122.37299999999999,990,6800,65,0
8025700460,12.538967060803502,4,1,7.517520850603031,7275,1,0,0,3,7,1090,750,98031,47.4002,-122.189,1840,7275,39,0
8956000460,13.345506928718539,3,2,7.605890001053122,3200,2,0,0,3,9,2010,0,98027,47.5463,-122.015,2250,3200,6,0
2329800630,12.52434454193596,3,1,7.4205789054108005,7415,1,0,0,3,7,1320,350,98042,47.3776,-122.116,1650,8585,27,0
2491200050,12.955127458028414,3,1,7.506591780070841,6038,1,0,0,4,7,1040,780,98126,47.5233,-122.37799999999999,1700,6040,62,0
6181700250,12.765688433465597,2,1,6.579251212010101,5820,1,0,1,5,6,720,0,98028,47.7598,-122.255,952,5820,65,0
2460500020,12.628067055589549,4,1,7.7706452341291765,10140,1,0,0,3,7,1460,910,98001,47.3352,-122.27799999999999,1450,7800,47,0
7893801760,12.815838217151068,3,1,7.659171367666058,11340,1,0,3,4,7,1060,1060,98198,47.4109,-122.329,1830,8650,48,0
